order_id,product,city,supplier,price_cleaned,quantity,order_date_clean,delivery_date_clean,warehouse,transport_cost,discount,customer_rating,returned,payment_method,delivery_status,notes
ORD11977,Keyboard,Bangalore,Supplier A,1743.0,16,2023-09-14,2023-12-14,Unknown,300.0,0.0,1.0,No,Upi,Delivered,late delivery
ORD11978,Mobile,Chennai,Unknown,41124.0,15,2023-05-11,2023-02-08,WH1,200.0,0.0,1.0,No,Upi,Unknown,late delivery
ORD11979,Mobile,Chennai,Supplier C,14128.0,2,2023-05-23,2023-10-23,Unknown,100.0,10.0,5.0,No,Upi,Unknown,check address
ORD11980,Laptop,Bangalore,Supplier C,41791.0,10,2023-12-06,2023-03-22,Unknown,200.0,10.0,,No,Card,Delivered,urgent
ORD11981,Laptop,Delhi,Unknown,14566.0,4,2023-02-16,2023-01-24,WH2,200.0,10.0,4.0,No,Upi,Unknown,check address
ORD11982,Monitor,Delhi,Supplier C,46653.0,19,2023-12-04,2023-01-06,WH3,300.0,0.0,3.0,Yes,Upi,Pending,urgent
ORD11983,Mouse,Bangalore,Supplier B,47072.0,17,2023-02-24,2023-08-01,WH3,300.0,10.0,1.0,Yes,Cash,Pending,check address
ORD11984,Monitor,Hyderabad,Supplier A,46256.0,10,2023-07-14,2023-02-08,WH3,300.0,10.0,4.0,No,Upi,Unknown,late delivery
ORD11985,Keyboard,Chennai,Unknown,42302.0,6,2023-04-13,2023-05-15,WH1,300.0,15.0,3.0,No,Unknown,Pending,urgent
ORD11986,Laptop,Chennai,Unknown,12475.0,1,2023-09-14,2023-03-15,WH2,300.0,0.0,3.0,No,Card,Cancelled,check address
ORD11987,Laptop,Delhi,Unknown,18014.0,11,2023-07-09,2023-11-06,WH2,200.0,15.0,4.0,Yes,Upi,Cancelled,late delivery
ORD11988,Monitor,Chennai,Unknown,34065.0,16,2023-10-20,2023-10-10,WH1,300.0,0.0,1.0,Yes,Cash,Pending,urgent
ORD11989,Monitor,Bangalore,Supplier A,41916.0,7,2023-01-23,2023-10-12,WH3,300.0,0.0,1.0,Yes,Card,Delivered,late delivery
ORD11990,Monitor,Bangalore,Unknown,32898.0,3,2023-02-25,2023-11-25,WH2,300.0,10.0,2.0,No,Card,Delivered,No Notes
ORD11991,Mobile,Bangalore,Supplier A,42657.0,14,2023-12-07,2023-07-17,WH2,300.0,0.0,4.0,Yes,Card,Pending,No Notes
ORD11992,Tablet,Delhi,Supplier C,39084.0,4,2023-04-30,2023-04-13,WH3,300.0,0.0,,Yes,Cash,Delivered,No Notes
ORD11993,Tablet,Delhi,Unknown,31544.0,9,2023-04-10,2023-09-02,Unknown,300.0,10.0,3.0,No,Upi,Unknown,No Notes
ORD11994,Laptop,Delhi,Supplier A,18889.0,15,2023-06-15,2023-10-23,WH1,300.0,10.0,5.0,No,Card,Delivered,late delivery
ORD11995,Mobile,Hyderabad,Supplier B,11952.0,12,2023-02-25,2023-08-01,WH2,100.0,5.0,5.0,Yes,Card,Cancelled,urgent
ORD11996,Monitor,Bangalore,Unknown,46985.0,16,2023-03-15,2023-02-10,WH3,300.0,10.0,,Yes,Unknown,Pending,No Notes
ORD11997,Laptop,Mumbai,Supplier C,9570.0,19,2023-05-14,2023-12-18,Unknown,300.0,15.0,1.0,No,Card,Delivered,check address
ORD11998,Mobile,Chennai,Supplier A,9897.0,14,2023-09-08,2023-10-29,WH3,200.0,10.0,2.0,Yes,Unknown,Delivered,check address
ORD11999,Keyboard,Delhi,Supplier A,19798.0,4,2023-06-07,2023-03-09,WH3,300.0,5.0,,No,Card,Pending,late delivery
ORD12000,Mouse,Bangalore,Supplier B,6656.0,6,2023-03-24,2023-12-19,Unknown,300.0,15.0,5.0,No,Upi,Cancelled,No Notes
ORD12001,Mobile,Delhi,Supplier C,26346.0,11,2023-06-14,2023-05-23,WH1,200.0,0.0,1.0,No,Upi,Cancelled,No Notes
ORD12002,Laptop,Chennai,Supplier B,13193.0,4,2023-12-08,2023-04-20,WH2,300.0,15.0,2.0,No,Unknown,Pending,No Notes
ORD12003,Tablet,Mumbai,Unknown,43054.0,8,2023-03-23,2023-01-30,WH1,200.0,10.0,5.0,Yes,Upi,Pending,check address
ORD12004,Monitor,Bangalore,Unknown,6147.0,9,2023-04-06,2023-03-06,WH1,300.0,10.0,3.0,No,Card,Delivered,urgent
ORD12005,Mouse,Bangalore,Supplier A,12656.0,2,2023-09-13,2023-12-01,WH3,300.0,10.0,5.0,Yes,Unknown,Cancelled,No Notes
ORD12006,Keyboard,Mumbai,Supplier B,38212.0,3,2023-01-04,2023-12-26,WH3,200.0,0.0,5.0,No,Cash,Delivered,late delivery
ORD12007,Mouse,Delhi,Supplier A,14429.0,6,2023-08-31,2023-02-05,WH3,200.0,10.0,5.0,No,Upi,Cancelled,urgent
ORD12008,Mouse,Bangalore,Supplier A,41315.0,2,2023-08-29,2023-12-07,WH1,300.0,10.0,5.0,No,Upi,Pending,urgent
ORD12009,Mobile,Delhi,Supplier B,43191.0,8,2023-06-12,2023-01-12,WH2,300.0,0.0,1.0,Yes,Cash,Delivered,late delivery
ORD12010,Laptop,Bangalore,Supplier A,18830.0,8,2023-10-28,2023-09-22,WH3,300.0,5.0,4.0,No,Card,Pending,check address
ORD12011,Laptop,Delhi,Supplier C,29764.0,3,2023-09-18,2023-08-29,Unknown,100.0,15.0,3.0,Yes,Unknown,Cancelled,No Notes
ORD12012,Mouse,Bangalore,Supplier C,3402.0,17,2023-02-27,2023-10-23,WH2,300.0,0.0,4.0,No,Unknown,Delivered,late delivery
ORD12013,Monitor,Bangalore,Unknown,6642.0,11,2023-09-17,2023-11-16,WH2,100.0,15.0,1.0,No,Card,Delivered,late delivery
ORD12014,Laptop,Chennai,Supplier C,19210.0,3,2023-05-16,2023-10-03,WH2,300.0,0.0,5.0,No,Unknown,Delivered,late delivery
ORD12015,Mouse,Mumbai,Supplier B,8918.0,12,2023-11-20,2023-12-15,Unknown,200.0,0.0,2.0,Yes,Upi,Unknown,No Notes
ORD12016,Laptop,Mumbai,Supplier C,49902.0,14,2023-06-30,2023-12-12,Unknown,300.0,5.0,2.0,Yes,Card,Delivered,late delivery
ORD12017,Monitor,Chennai,Unknown,18476.0,1,2023-06-03,2023-03-15,WH3,300.0,10.0,4.0,No,Upi,Cancelled,urgent
ORD12018,Keyboard,Delhi,Unknown,22061.0,12,2023-05-23,2023-12-19,WH2,200.0,10.0,,No,Upi,Delivered,check address
ORD12019,Mouse,Chennai,Unknown,33891.0,18,2023-09-19,2023-01-27,WH1,200.0,10.0,2.0,No,Upi,Delivered,late delivery
ORD12020,Tablet,Hyderabad,Supplier B,31429.0,4,2023-08-12,2023-02-24,WH1,300.0,0.0,4.0,No,Cash,Cancelled,No Notes
ORD12021,Tablet,Bangalore,Unknown,29170.0,3,2023-04-24,2023-03-27,WH1,200.0,0.0,3.0,No,Card,Pending,late delivery
ORD12022,Mouse,Hyderabad,Supplier C,39565.0,17,2023-09-20,2023-05-09,WH3,100.0,5.0,2.0,No,Upi,Unknown,No Notes
ORD12023,Mobile,Hyderabad,Unknown,34370.0,13,2023-06-05,2023-08-05,WH1,200.0,15.0,,Yes,Card,Cancelled,check address
ORD12024,Keyboard,Mumbai,Supplier A,21215.0,17,2023-04-12,2023-03-20,WH2,300.0,15.0,5.0,Yes,Card,Delivered,check address
ORD12025,Mobile,Delhi,Unknown,49077.0,17,2023-11-05,2023-07-01,WH3,100.0,0.0,1.0,Yes,Upi,Delivered,urgent
ORD12026,Tablet,Mumbai,Supplier C,42264.0,19,2023-12-05,2023-08-13,WH3,300.0,10.0,3.0,No,Unknown,Unknown,No Notes
ORD12027,Monitor,Bangalore,Supplier B,4228.0,5,2023-01-05,2023-12-05,Unknown,300.0,0.0,2.0,No,Card,Cancelled,No Notes
ORD12028,Mouse,Hyderabad,Supplier A,28735.0,8,2023-08-27,2023-09-10,WH2,100.0,0.0,2.0,Yes,Unknown,Delivered,urgent
ORD12029,Laptop,Delhi,Unknown,10443.0,2,2023-11-14,2023-06-27,WH1,300.0,5.0,4.0,Yes,Card,Unknown,late delivery
ORD12030,Tablet,Chennai,Unknown,40276.0,9,2023-04-29,2023-04-19,WH2,300.0,0.0,3.0,Yes,Cash,Pending,check address
ORD12031,Keyboard,Bangalore,Supplier C,32711.0,7,2023-01-16,2023-08-03,WH2,300.0,10.0,1.0,No,Cash,Unknown,late delivery
ORD12032,Tablet,Bangalore,Supplier B,45677.0,16,2023-08-22,2023-04-13,WH3,300.0,10.0,1.0,No,Card,Cancelled,No Notes
ORD12033,Keyboard,Chennai,Supplier C,12475.0,12,2023-07-22,2023-06-10,WH1,100.0,0.0,4.0,No,Card,Delivered,check address
ORD12034,Keyboard,Bangalore,Unknown,37057.0,5,2023-12-20,2023-09-07,WH1,300.0,5.0,4.0,Yes,Card,Delivered,urgent
ORD12035,Mouse,Bangalore,Supplier B,40764.0,6,2023-01-27,2023-03-06,WH1,300.0,5.0,4.0,Yes,Cash,Cancelled,No Notes
ORD12036,Keyboard,Bangalore,Unknown,5844.0,17,2023-04-28,2023-12-20,Unknown,300.0,0.0,2.0,No,Card,Delivered,No Notes
ORD12037,Mobile,Mumbai,Supplier A,42645.0,15,2023-07-08,2023-10-30,WH2,300.0,10.0,3.0,No,Unknown,Delivered,check address
ORD12038,Monitor,Chennai,Unknown,38003.0,10,2023-10-03,2023-07-17,WH3,100.0,15.0,1.0,Yes,Cash,Cancelled,check address
ORD12039,Tablet,Hyderabad,Supplier B,25630.0,3,2023-07-06,2023-07-15,WH3,300.0,5.0,5.0,No,Card,Pending,urgent
ORD12040,Monitor,Hyderabad,Supplier A,20596.0,7,2023-02-26,2023-05-28,WH3,300.0,0.0,1.0,Yes,Upi,Delivered,No Notes
ORD12041,Laptop,Bangalore,Supplier B,21553.0,2,2023-06-03,2023-09-04,WH1,100.0,15.0,,No,Unknown,Delivered,urgent
ORD12042,Tablet,Bangalore,Unknown,36974.0,13,2023-04-03,2023-06-16,WH1,300.0,0.0,3.0,No,Cash,Unknown,check address
ORD12043,Monitor,Bangalore,Supplier B,30668.0,14,2023-09-01,2023-04-09,WH3,100.0,0.0,4.0,Yes,Upi,Pending,No Notes
ORD12044,Monitor,Chennai,Unknown,44915.0,4,2023-03-15,2023-07-06,WH2,100.0,5.0,2.0,Yes,Card,Delivered,urgent
ORD12045,Mouse,Hyderabad,Supplier B,16164.0,8,2023-04-21,2023-09-15,WH3,300.0,0.0,1.0,No,Upi,Unknown,No Notes
ORD12046,Mouse,Hyderabad,Unknown,18025.0,5,2023-03-13,2023-08-16,WH2,200.0,0.0,5.0,No,Card,Pending,No Notes
ORD12047,Laptop,Hyderabad,Supplier B,5839.0,12,2023-10-31,2023-10-29,WH3,200.0,0.0,2.0,Yes,Card,Cancelled,No Notes
ORD12048,Keyboard,Bangalore,Supplier A,39937.0,12,2023-11-29,2023-01-10,WH2,200.0,10.0,1.0,No,Card,Delivered,check address
ORD12049,Tablet,Chennai,Supplier A,8655.0,11,2023-05-02,2023-08-25,WH3,200.0,0.0,3.0,Yes,Card,Unknown,urgent
ORD12050,Mouse,Chennai,Supplier C,48538.0,2,2023-08-07,2023-02-09,Unknown,300.0,10.0,1.0,No,Unknown,Delivered,urgent
ORD12051,Tablet,Bangalore,Supplier C,47660.0,5,2023-05-11,2023-03-24,Unknown,300.0,5.0,5.0,No,Card,Pending,urgent
ORD12052,Laptop,Bangalore,Unknown,1061.0,13,2023-02-21,2023-09-09,WH1,100.0,0.0,2.0,Yes,Card,Delivered,No Notes
ORD12053,Mouse,Bangalore,Supplier A,34260.0,18,2023-09-21,2023-01-20,WH1,300.0,0.0,1.0,Yes,Card,Unknown,urgent
ORD12054,Mouse,Delhi,Supplier C,31664.0,17,2023-06-04,2023-11-19,WH1,300.0,5.0,5.0,No,Cash,Cancelled,urgent
ORD12055,Keyboard,Delhi,Supplier B,24206.0,6,2023-01-18,2023-05-20,WH1,100.0,5.0,1.0,No,Card,Unknown,No Notes
ORD12056,Tablet,Delhi,Unknown,18523.0,19,2023-02-02,2023-02-03,WH3,300.0,10.0,1.0,No,Upi,Delivered,check address
ORD12057,Tablet,Bangalore,Unknown,22874.0,17,2023-12-05,2023-08-17,Unknown,200.0,10.0,,Yes,Upi,Delivered,late delivery
ORD12058,Tablet,Bangalore,Supplier C,7794.0,17,2023-05-18,2023-05-14,WH1,300.0,5.0,4.0,No,Card,Unknown,No Notes
ORD12059,Keyboard,Bangalore,Supplier C,18639.0,18,2023-08-10,2023-03-20,WH2,100.0,0.0,5.0,Yes,Unknown,Unknown,No Notes
ORD12060,Mouse,Bangalore,Supplier A,36263.0,15,2023-03-13,2023-11-16,WH2,100.0,0.0,1.0,Yes,Card,Cancelled,check address
ORD12061,Laptop,Hyderabad,Unknown,42961.0,4,2023-10-11,2023-11-21,WH1,300.0,10.0,,Yes,Cash,Delivered,No Notes
ORD12062,Tablet,Mumbai,Supplier A,2125.0,4,2023-11-02,2023-01-08,WH1,300.0,0.0,2.0,No,Upi,Delivered,check address
ORD12063,Monitor,Hyderabad,Supplier A,21265.0,5,2023-01-27,2023-07-12,WH1,300.0,10.0,3.0,No,Card,Delivered,No Notes
ORD12064,Keyboard,Hyderabad,Unknown,12736.0,15,2023-06-05,2023-09-09,WH3,300.0,10.0,4.0,Yes,Card,Pending,urgent
ORD12065,Mobile,Chennai,Supplier B,34914.0,2,2023-04-17,2023-05-08,WH2,300.0,15.0,,Yes,Upi,Pending,No Notes
ORD12066,Laptop,Delhi,Supplier C,15802.0,11,2023-06-01,2023-07-28,WH2,200.0,10.0,4.0,No,Upi,Delivered,late delivery
ORD12067,Monitor,Chennai,Supplier A,15221.0,3,2023-01-19,2023-04-26,WH2,300.0,0.0,4.0,Yes,Upi,Unknown,late delivery
ORD12068,Tablet,Hyderabad,Supplier C,4849.0,11,2023-10-27,2023-11-25,Unknown,300.0,0.0,3.0,Yes,Card,Pending,No Notes
ORD12069,Mobile,Mumbai,Unknown,23814.0,3,2023-09-23,2023-05-19,WH3,200.0,10.0,5.0,Yes,Unknown,Pending,No Notes
ORD12070,Laptop,Hyderabad,Supplier B,47767.0,11,2023-10-31,2023-03-13,Unknown,200.0,0.0,2.0,No,Card,Unknown,late delivery
ORD12071,Keyboard,Mumbai,Unknown,5616.0,2,2023-04-20,2023-08-25,WH3,100.0,15.0,3.0,Yes,Card,Delivered,check address
ORD12072,Mobile,Chennai,Supplier B,25564.0,15,2023-07-22,2023-02-21,WH2,300.0,0.0,2.0,Yes,Upi,Delivered,check address
ORD12073,Mouse,Hyderabad,Unknown,1715.0,8,2023-12-01,2023-10-01,WH2,300.0,0.0,2.0,Yes,Unknown,Delivered,late delivery
ORD12074,Mobile,Hyderabad,Supplier B,35411.0,2,2023-12-21,2023-05-22,Unknown,300.0,0.0,4.0,Yes,Unknown,Pending,check address
ORD12075,Monitor,Mumbai,Unknown,1123.0,18,2023-09-23,2023-11-21,WH2,200.0,0.0,1.0,No,Card,Unknown,No Notes
ORD12076,Laptop,Bangalore,Supplier A,19157.0,8,2023-10-31,2023-08-13,WH1,300.0,5.0,2.0,Yes,Card,Delivered,check address
ORD12077,Monitor,Mumbai,Supplier B,26497.0,12,2023-06-28,2023-02-06,WH3,200.0,5.0,2.0,No,Upi,Unknown,No Notes
ORD12078,Monitor,Mumbai,Unknown,3177.0,6,2023-12-15,2023-05-20,WH2,300.0,10.0,2.0,Yes,Upi,Delivered,No Notes
ORD12079,Tablet,Mumbai,Supplier B,18887.0,2,2023-08-16,2023-01-22,WH1,200.0,5.0,2.0,No,Unknown,Delivered,No Notes
ORD12080,Keyboard,Bangalore,Unknown,47811.0,12,2023-09-06,2023-03-14,Unknown,300.0,10.0,4.0,Yes,Cash,Delivered,check address
ORD12081,Mobile,Delhi,Unknown,16109.0,12,2023-09-27,2023-08-10,WH2,300.0,0.0,2.0,No,Card,Pending,late delivery
ORD12082,Laptop,Mumbai,Supplier B,39429.0,13,2023-04-14,2023-06-10,WH2,100.0,5.0,1.0,No,Unknown,Unknown,late delivery
ORD12083,Mouse,Bangalore,Unknown,27428.0,9,2023-10-06,2023-07-22,WH3,100.0,10.0,,Yes,Card,Pending,check address
ORD12084,Keyboard,Hyderabad,Unknown,3124.0,15,2023-10-27,2023-03-30,WH2,100.0,10.0,5.0,No,Unknown,Delivered,check address
ORD12085,Keyboard,Chennai,Supplier A,37022.0,11,2023-01-15,2023-12-11,WH3,200.0,0.0,5.0,No,Unknown,Delivered,No Notes
ORD12086,Laptop,Delhi,Unknown,3413.0,9,2023-09-04,2023-04-14,Unknown,300.0,0.0,2.0,Yes,Unknown,Delivered,late delivery
ORD12087,Keyboard,Hyderabad,Supplier A,21771.0,8,2023-05-31,2023-07-30,WH3,300.0,15.0,4.0,No,Cash,Delivered,urgent
ORD12088,Tablet,Hyderabad,Supplier C,7089.0,18,2023-06-01,2023-07-19,Unknown,200.0,0.0,1.0,No,Card,Delivered,check address
ORD12089,Keyboard,Hyderabad,Unknown,6833.0,11,2023-10-11,2023-05-20,WH2,200.0,15.0,1.0,No,Upi,Cancelled,No Notes
ORD12090,Tablet,Bangalore,Supplier A,16748.0,5,2023-06-02,2023-07-09,WH1,300.0,5.0,2.0,No,Card,Delivered,urgent
ORD12091,Mobile,Chennai,Supplier C,43083.0,4,2023-05-20,2023-06-07,Unknown,100.0,0.0,4.0,No,Unknown,Cancelled,urgent
ORD12092,Mobile,Hyderabad,Supplier C,22387.0,5,2023-10-08,2023-07-30,WH2,100.0,10.0,5.0,Yes,Upi,Cancelled,check address
ORD12093,Monitor,Hyderabad,Supplier C,6753.0,7,2023-03-14,2023-01-05,Unknown,100.0,0.0,,No,Unknown,Cancelled,late delivery
ORD12094,Tablet,Mumbai,Unknown,15138.0,17,2023-02-04,2023-06-09,WH2,200.0,5.0,3.0,Yes,Card,Pending,No Notes
ORD12095,Mouse,Bangalore,Unknown,40021.0,18,2023-01-25,2023-11-12,WH2,300.0,10.0,2.0,Yes,Card,Delivered,check address
ORD12096,Mobile,Delhi,Unknown,2702.0,1,2023-01-17,2023-03-02,WH1,300.0,0.0,2.0,No,Card,Delivered,check address
ORD12097,Keyboard,Chennai,Unknown,35433.0,16,2023-01-24,2023-09-30,WH3,300.0,15.0,2.0,No,Unknown,Delivered,late delivery
ORD12098,Laptop,Delhi,Unknown,22773.0,9,2023-07-04,2023-10-23,WH1,100.0,0.0,4.0,Yes,Upi,Cancelled,urgent
ORD12099,Laptop,Bangalore,Unknown,13425.0,12,2023-04-20,2023-04-12,Unknown,200.0,5.0,3.0,No,Card,Cancelled,check address
ORD12100,Tablet,Bangalore,Unknown,39575.0,19,2023-01-06,2023-10-10,WH1,300.0,15.0,4.0,Yes,Card,Cancelled,check address
ORD12101,Mouse,Mumbai,Supplier A,19495.0,11,2023-02-05,2023-11-02,WH2,300.0,15.0,2.0,Yes,Cash,Delivered,late delivery
ORD12102,Monitor,Chennai,Supplier C,21098.0,6,2023-05-25,2023-08-22,WH2,200.0,0.0,3.0,No,Cash,Unknown,check address
ORD12103,Keyboard,Hyderabad,Unknown,7983.0,4,2023-04-12,2023-06-24,WH1,300.0,0.0,1.0,No,Cash,Unknown,urgent
ORD12104,Tablet,Hyderabad,Unknown,22494.0,16,2023-08-07,2023-10-19,Unknown,200.0,0.0,1.0,Yes,Cash,Delivered,late delivery
ORD12105,Laptop,Bangalore,Unknown,12216.0,3,2023-06-09,2023-11-07,WH3,300.0,0.0,,No,Cash,Unknown,late delivery
ORD12106,Tablet,Chennai,Supplier C,45995.0,8,2023-07-29,2023-12-17,WH3,300.0,0.0,3.0,Yes,Cash,Unknown,urgent
ORD12107,Keyboard,Bangalore,Supplier A,3397.0,16,2023-12-12,2023-12-17,WH2,300.0,10.0,2.0,Yes,Unknown,Pending,check address
ORD12108,Mouse,Mumbai,Supplier C,27770.0,2,2023-05-05,2023-09-28,WH3,200.0,5.0,4.0,Yes,Upi,Unknown,urgent
ORD12109,Mouse,Hyderabad,Supplier B,39222.0,13,2023-04-21,2023-04-08,WH3,200.0,0.0,2.0,Yes,Card,Delivered,urgent
ORD12110,Mobile,Delhi,Supplier C,17185.0,19,2023-05-01,2023-02-02,Unknown,300.0,10.0,3.0,Yes,Upi,Cancelled,late delivery
ORD12111,Keyboard,Bangalore,Supplier A,29201.0,16,2023-03-03,2023-09-26,WH3,300.0,0.0,,Yes,Card,Pending,check address
ORD12112,Mobile,Mumbai,Supplier A,12101.0,19,2023-10-12,2023-04-08,WH1,200.0,15.0,2.0,No,Card,Unknown,late delivery
ORD12113,Mobile,Chennai,Supplier A,5502.0,8,2023-01-26,2023-12-09,Unknown,300.0,10.0,2.0,No,Card,Delivered,No Notes
ORD12114,Mobile,Mumbai,Unknown,1343.0,2,2023-07-28,2023-03-05,WH1,200.0,5.0,1.0,No,Unknown,Delivered,check address
ORD12115,Tablet,Chennai,Unknown,13939.0,1,2023-11-28,2023-09-10,WH2,300.0,0.0,5.0,No,Card,Delivered,No Notes
ORD12116,Laptop,Mumbai,Supplier B,2544.0,17,2023-09-14,2023-07-12,Unknown,100.0,5.0,4.0,No,Cash,Pending,late delivery
ORD12117,Mouse,Mumbai,Supplier C,16950.0,18,2023-05-24,2023-04-14,WH3,200.0,5.0,,No,Unknown,Delivered,late delivery
ORD12118,Tablet,Mumbai,Unknown,4996.0,7,2023-06-02,2023-07-27,Unknown,200.0,15.0,2.0,No,Unknown,Delivered,urgent
ORD12119,Laptop,Bangalore,Supplier B,31545.0,9,2023-08-25,2023-04-24,WH2,100.0,10.0,1.0,Yes,Upi,Delivered,No Notes
ORD12120,Mouse,Delhi,Unknown,49787.0,3,2023-07-31,2023-03-07,WH1,300.0,0.0,5.0,Yes,Upi,Delivered,late delivery
ORD12121,Keyboard,Chennai,Unknown,24232.0,11,2023-08-10,2023-04-12,WH2,300.0,0.0,1.0,No,Card,Unknown,No Notes
ORD12122,Mouse,Chennai,Supplier B,25614.0,16,2023-05-28,2023-01-20,Unknown,200.0,5.0,2.0,Yes,Unknown,Delivered,late delivery
ORD12123,Mouse,Bangalore,Supplier C,31015.0,9,2023-02-17,2023-02-12,WH1,100.0,5.0,4.0,No,Card,Delivered,urgent
ORD12124,Mouse,Delhi,Unknown,38150.0,12,2023-06-14,2023-10-25,WH1,200.0,15.0,5.0,Yes,Cash,Delivered,check address
ORD12125,Monitor,Bangalore,Unknown,41814.0,14,2023-10-06,2023-05-31,Unknown,300.0,10.0,2.0,Yes,Upi,Cancelled,check address
ORD12126,Keyboard,Mumbai,Unknown,5986.0,4,2023-01-25,2023-08-07,WH2,100.0,0.0,3.0,No,Unknown,Delivered,urgent
ORD12127,Tablet,Chennai,Supplier B,13949.0,4,2023-08-30,2023-09-24,WH3,300.0,10.0,,Yes,Cash,Unknown,late delivery
ORD12128,Tablet,Mumbai,Unknown,20807.0,11,2023-08-15,2023-07-28,WH2,300.0,5.0,,No,Unknown,Delivered,check address
ORD12129,Laptop,Chennai,Supplier B,10220.0,2,2023-08-14,2023-03-14,WH3,300.0,5.0,2.0,Yes,Cash,Delivered,No Notes
ORD12130,Tablet,Mumbai,Unknown,1235.0,18,2023-05-26,2023-02-14,WH2,200.0,10.0,1.0,Yes,Card,Delivered,No Notes
ORD12131,Mobile,Chennai,Supplier B,8993.0,3,2023-02-17,2023-09-17,Unknown,100.0,10.0,2.0,No,Cash,Delivered,late delivery
ORD12132,Mouse,Delhi,Unknown,26544.0,2,2023-07-26,2023-01-29,WH2,200.0,5.0,3.0,Yes,Card,Delivered,No Notes
ORD12133,Tablet,Bangalore,Unknown,15836.0,1,2023-02-26,2023-01-24,WH2,300.0,10.0,,No,Upi,Pending,urgent
ORD12134,Laptop,Hyderabad,Unknown,6224.0,5,2023-12-01,2023-11-19,Unknown,300.0,10.0,3.0,Yes,Card,Pending,No Notes
ORD12135,Laptop,Bangalore,Supplier A,18614.0,7,2023-12-04,2023-08-14,Unknown,300.0,10.0,2.0,No,Card,Pending,urgent
ORD12136,Mobile,Delhi,Supplier A,34006.0,4,2023-08-28,2023-07-01,WH1,300.0,15.0,3.0,Yes,Cash,Cancelled,check address
ORD12137,Laptop,Hyderabad,Supplier C,27430.0,3,2023-06-08,2023-09-05,WH2,300.0,0.0,1.0,No,Upi,Pending,urgent
ORD12138,Monitor,Delhi,Unknown,22308.0,6,2023-09-10,2023-01-14,Unknown,300.0,10.0,3.0,Yes,Unknown,Unknown,urgent
ORD12139,Mouse,Bangalore,Supplier C,1051.0,12,2023-08-17,2023-07-08,Unknown,300.0,10.0,,No,Cash,Delivered,urgent
ORD12140,Mouse,Bangalore,Unknown,27731.0,16,2023-10-16,2023-05-16,WH1,200.0,0.0,3.0,No,Cash,Cancelled,urgent
ORD12141,Mouse,Chennai,Unknown,10572.0,8,2023-08-14,2023-08-10,Unknown,200.0,0.0,4.0,No,Card,Unknown,No Notes
ORD12142,Keyboard,Hyderabad,Unknown,2056.0,11,2023-08-31,2023-08-07,WH1,300.0,10.0,1.0,Yes,Card,Delivered,late delivery
ORD12143,Tablet,Hyderabad,Supplier B,25597.0,13,2023-11-09,2023-09-19,Unknown,300.0,0.0,,No,Cash,Pending,No Notes
ORD12144,Monitor,Hyderabad,Supplier C,9498.0,14,2023-05-14,2023-12-24,WH1,300.0,0.0,3.0,Yes,Cash,Pending,urgent
ORD12145,Tablet,Hyderabad,Unknown,46066.0,18,2023-02-14,2023-05-30,WH2,200.0,0.0,,Yes,Card,Delivered,urgent
ORD12146,Monitor,Delhi,Supplier C,47718.0,8,2023-03-20,2023-08-19,Unknown,300.0,5.0,2.0,No,Unknown,Unknown,late delivery
ORD12147,Tablet,Hyderabad,Unknown,24993.0,1,2023-12-13,2023-05-31,Unknown,200.0,5.0,3.0,Yes,Card,Unknown,No Notes
ORD12148,Mobile,Chennai,Supplier A,19993.0,4,2023-03-30,2023-03-05,WH2,300.0,10.0,5.0,Yes,Card,Pending,No Notes
ORD12149,Laptop,Bangalore,Supplier C,13485.0,17,2023-03-14,2023-09-10,WH2,300.0,0.0,5.0,No,Unknown,Pending,No Notes
ORD12150,Laptop,Bangalore,Unknown,4600.0,6,2023-05-12,2023-12-19,WH2,300.0,10.0,,Yes,Upi,Unknown,check address
ORD12151,Mobile,Bangalore,Unknown,19349.0,5,2023-08-24,2023-01-22,WH1,100.0,10.0,1.0,Yes,Unknown,Unknown,late delivery
ORD12152,Monitor,Bangalore,Unknown,47123.0,14,2023-02-03,2023-12-15,Unknown,300.0,10.0,5.0,No,Upi,Delivered,No Notes
ORD12153,Keyboard,Mumbai,Unknown,47264.0,19,2023-05-17,2023-05-07,Unknown,300.0,5.0,5.0,No,Cash,Pending,check address
ORD12154,Monitor,Bangalore,Unknown,7532.0,14,2023-06-23,2023-02-24,WH3,100.0,0.0,3.0,No,Card,Pending,late delivery
ORD12155,Laptop,Hyderabad,Supplier C,46606.0,2,2023-09-26,2023-09-10,WH3,300.0,0.0,1.0,Yes,Cash,Unknown,check address
ORD12156,Keyboard,Chennai,Unknown,37346.0,9,2023-11-17,2023-06-25,Unknown,300.0,5.0,4.0,Yes,Card,Delivered,late delivery
ORD12157,Tablet,Delhi,Supplier C,39329.0,7,2023-07-19,2023-11-21,WH1,300.0,10.0,3.0,Yes,Card,Unknown,check address
ORD12158,Keyboard,Hyderabad,Unknown,36311.0,18,2023-10-05,2023-06-12,WH1,100.0,10.0,4.0,No,Card,Pending,No Notes
ORD12159,Monitor,Chennai,Unknown,22468.0,11,2023-06-26,2023-10-09,WH3,300.0,15.0,2.0,No,Card,Delivered,late delivery
ORD12160,Mobile,Chennai,Unknown,43262.0,8,2023-05-25,2023-02-12,WH3,300.0,0.0,,Yes,Card,Pending,No Notes
